Entity,Code,Year,Annual CO₂ emissions
Angola,AGO,1970,3577917
Angola,AGO,1971,3405383
Angola,AGO,1972,4500532
Angola,AGO,1973,4873664
Angola,AGO,1974,4866398
Angola,AGO,1975,4408811
Angola,AGO,1976,3280042
Angola,AGO,1977,3527511
Angola,AGO,1978,5399808
Angola,AGO,1979,5489191
Angola,AGO,1980,5334352
Angola,AGO,1981,5266774
Angola,AGO,1982,4635179
Angola,AGO,1983,5100535
Angola,AGO,1984,4985847
Angola,AGO,1985,4676114
Angola,AGO,1986,4633840
Angola,AGO,1987,5786029
Angola,AGO,1988,5049306
Angola,AGO,1989,4922750
Angola,AGO,1990,5089864
Angola,AGO,1991,5064054
Angola,AGO,1992,5164449
Angola,AGO,1993,5748389
Angola,AGO,1994,11353248
Angola,AGO,1995,12616650
Angola,AGO,1996,15248957
Angola,AGO,1997,15884249
Angola,AGO,1998,16513294
Angola,AGO,1999,17261278
Angola,AGO,2000,15995108
Angola,AGO,2001,15908461
Angola,AGO,2002,16080002
Angola,AGO,2003,17484428
Angola,AGO,2004,17015688
Angola,AGO,2005,15386819
Angola,AGO,2006,17144838
Angola,AGO,2007,17587936
Angola,AGO,2008,18750156
Angola,AGO,2009,20668332
Angola,AGO,2010,22983320
Angola,AGO,2011,23397032
Angola,AGO,2012,25940960
Angola,AGO,2013,25709742
Angola,AGO,2014,24767724
Angola,AGO,2015,26030358
Angola,AGO,2016,23992706
Angola,AGO,2017,22617028
Angola,AGO,2018,21434458
Angola,AGO,2019,19222174
Angola,AGO,2020,16764786
Angola,AGO,2021,17505714
Angola,AGO,2022,16070269
Anguilla,AIA,1990,47632
Anguilla,AIA,1991,47632
Anguilla,AIA,1992,47632
Anguilla,AIA,1993,54960
Anguilla,AIA,1994,54960
Anguilla,AIA,1995,58624
Anguilla,AIA,1996,62288
Anguilla,AIA,1997,62288
Anguilla,AIA,1998,65952
Anguilla,AIA,1999,65952
Anguilla,AIA,2000,76944
Anguilla,AIA,2001,84272
Anguilla,AIA,2002,84272
Anguilla,AIA,2003,87936
Anguilla,AIA,2004,102592
Anguilla,AIA,2005,109920
Anguilla,AIA,2006,120912
Anguilla,AIA,2007,124576
Anguilla,AIA,2008,124576
Anguilla,AIA,2009,124576
Anguilla,AIA,2010,131904
Anguilla,AIA,2011,124576
Anguilla,AIA,2012,120912
Anguilla,AIA,2013,117248
Anguilla,AIA,2014,120912
Anguilla,AIA,2015,139232
Anguilla,AIA,2016,139232
Anguilla,AIA,2017,128240.01
Anguilla,AIA,2018,131904
Anguilla,AIA,2019,146560
Anguilla,AIA,2020,142896
Anguilla,AIA,2021,137698
Anguilla,AIA,2022,138967
Antarctica,ATA,1987,3664
Antarctica,ATA,1988,7328
Antarctica,ATA,1989,7328
Antarctica,ATA,1990,10992
Antarctica,ATA,1991,14656
Antarctica,ATA,1992,14656
Antarctica,ATA,1993,14656
Antarctica,ATA,1994,14656
Antarctica,ATA,1995,3664
Antarctica,ATA,1996,3664
Antarctica,ATA,1997,3664
Antarctica,ATA,1998,3664
Antarctica,ATA,1999,3664
Antarctica,ATA,2000,3664
Antarctica,ATA,2001,3664
Antarctica,ATA,2002,3664
Antarctica,ATA,2003,3664
Antarctica,ATA,2004,7328
Antarctica,ATA,2005,7328
Antarctica,ATA,2006,7328
Antarctica,ATA,2007,10992
Antigua and Barbuda,ATG,1957,21984
Antigua and Barbuda,ATG,1958,29312
Antigua and Barbuda,ATG,1959,29312
Antigua and Barbuda,ATG,1960,36640
Antigua and Barbuda,ATG,1961,47632
Antigua and Barbuda,ATG,1962,102592
Antigua and Barbuda,ATG,1963,84272
Antigua and Barbuda,ATG,1964,91600
Antigua and Barbuda,ATG,1965,150224
Antigua and Barbuda,ATG,1966,348080
Antigua and Barbuda,ATG,1967,564256
Antigua and Barbuda,ATG,1968,989280
Antigua and Barbuda,ATG,1969,1256752
Antigua and Barbuda,ATG,1970,461664
Antigua and Barbuda,ATG,1971,425024
Antigua and Barbuda,ATG,1972,373728
Antigua and Barbuda,ATG,1973,329760
Antigua and Barbuda,ATG,1974,428688
Antigua and Barbuda,ATG,1975,707152
Antigua and Barbuda,ATG,1976,403040
Antigua and Barbuda,ATG,1977,465328
Antigua and Barbuda,ATG,1978,490976
Antigua and Barbuda,ATG,1979,406704
Antigua and Barbuda,ATG,1980,142896
Antigua and Barbuda,ATG,1981,106256
Antigua and Barbuda,ATG,1982,293120
Antigua and Barbuda,ATG,1983,84272
Antigua and Barbuda,ATG,1984,146560
Antigua and Barbuda,ATG,1985,249152
Antigua and Barbuda,ATG,1986,249152
Antigua and Barbuda,ATG,1987,274800
Antigua and Barbuda,ATG,1988,285792
Antigua and Barbuda,ATG,1989,285792
Antigua and Barbuda,ATG,1990,241824
Antigua and Barbuda,ATG,1991,249152
Antigua and Barbuda,ATG,1992,249152
Antigua and Barbuda,ATG,1993,256480.02
Antigua and Barbuda,ATG,1994,267472
Antigua and Barbuda,ATG,1995,271136
Antigua and Barbuda,ATG,1996,289456
Antigua and Barbuda,ATG,1997,311440
Antigua and Barbuda,ATG,1998,322432
Antigua and Barbuda,ATG,1999,344416
Antigua and Barbuda,ATG,2000,355408
Antigua and Barbuda,ATG,2001,370064
Antigua and Barbuda,ATG,2002,406704
Antigua and Barbuda,ATG,2003,428688
Antigua and Barbuda,ATG,2004,450672
Antigua and Barbuda,ATG,2005,479984
Antigua and Barbuda,ATG,2006,516623.97
Antigua and Barbuda,ATG,2007,534944
Antigua and Barbuda,ATG,2008,538608
Antigua and Barbuda,ATG,2009,556928
Antigua and Barbuda,ATG,2010,549600
Antigua and Barbuda,ATG,2011,545936
Antigua and Barbuda,ATG,2012,556928
Antigua and Barbuda,ATG,2013,556928
Antigua and Barbuda,ATG,2014,567920
Antigua and Barbuda,ATG,2015,582576
Antigua and Barbuda,ATG,2016,597232
Antigua and Barbuda,ATG,2017,604560
Antigua and Barbuda,ATG,2018,615552
Antigua and Barbuda,ATG,2019,641200
Antigua and Barbuda,ATG,2020,619216
Antigua and Barbuda,ATG,2021,596693
Antigua and Barbuda,ATG,2022,602192
Argentina,ARG,1887,1084544
Argentina,ARG,1888,890352
Argentina,ARG,1889,1755056
Argentina,ARG,1890,1370336
Argentina,ARG,1891,937984
Argentina,ARG,1892,1384992
Argentina,ARG,1893,1553536
Argentina,ARG,1894,1993216
Argentina,ARG,1895,2264352
Argentina,ARG,1896,2304656
Argentina,ARG,1897,2081152
Argentina,ARG,1898,2348624
Argentina,ARG,1899,2920208
Argentina,ARG,1900,2070159.9
Argentina,ARG,1901,2491520
Argentina,ARG,1902,2813952
Argentina,ARG,1903,2861584
Argentina,ARG,1904,3795904
Argentina,ARG,1905,3982768
Argentina,ARG,1906,6254448
Argentina,ARG,1907,6254448
Argentina,ARG,1908,7617456
Argentina,ARG,1909,5935680
Argentina,ARG,1910,8907184
Argentina,ARG,1911,9944096
Argentina,ARG,1912,9478768
Argentina,ARG,1913,10145616
Argentina,ARG,1914,8672688
Argentina,ARG,1915,6939616
Argentina,ARG,1916,4986704
Argentina,ARG,1917,2231376
Argentina,ARG,1918,2520832
Argentina,ARG,1919,3726288
Argentina,ARG,1920,5891712
Argentina,ARG,1921,5539968
Argentina,ARG,1922,7298688
Argentina,ARG,1923,8445520
Argentina,ARG,1924,10959024
Argentina,ARG,1925,11237488
Argentina,ARG,1926,11259472
Argentina,ARG,1927,13373600
Argentina,ARG,1928,12738777
Argentina,ARG,1929,13130350
Argentina,ARG,1930,12767495
Argentina,ARG,1931,12843815
Argentina,ARG,1932,13100443
Argentina,ARG,1933,13232287
Argentina,ARG,1934,14239680
Argentina,ARG,1935,13997231
Argentina,ARG,1936,15095986
Argentina,ARG,1937,16710979
Argentina,ARG,1938,16347408
Argentina,ARG,1939,17377468
Argentina,ARG,1940,15864415
Argentina,ARG,1941,13940459
Argentina,ARG,1942,13479180
Argentina,ARG,1943,14076890
Argentina,ARG,1944,13951808
Argentina,ARG,1945,13665986
Argentina,ARG,1946,13702418
Argentina,ARG,1947,14514933
Argentina,ARG,1948,17391620
Argentina,ARG,1949,15364626
Argentina,ARG,1950,29921192
Argentina,ARG,1951,34962916
Argentina,ARG,1952,36095124
Argentina,ARG,1953,35134740
Argentina,ARG,1954,36750356
Argentina,ARG,1955,39559988
Argentina,ARG,1956,44296736
Argentina,ARG,1957,47607776
Argentina,ARG,1958,44192510
Argentina,ARG,1959,48948800
Argentina,ARG,1960,48764500
Argentina,ARG,1961,51126708
Argentina,ARG,1962,53640124
Argentina,ARG,1963,50032660
Argentina,ARG,1964,55670040
Argentina,ARG,1965,58804852
Argentina,ARG,1966,63072668
Argentina,ARG,1967,65475984
Argentina,ARG,1968,69009220
Argentina,ARG,1969,77248870
Argentina,ARG,1970,82648000
Argentina,ARG,1971,88847130
Argentina,ARG,1972,90066640
Argentina,ARG,1973,93975900
Argentina,ARG,1974,95480376
Argentina,ARG,1975,94845480
Argentina,ARG,1976,99699160
Argentina,ARG,1977,100705870
Argentina,ARG,1978,102555590
Argentina,ARG,1979,110616140
Argentina,ARG,1980,108656130
Argentina,ARG,1981,101968540
Argentina,ARG,1982,103351140
Argentina,ARG,1983,105142040
Argentina,ARG,1984,106451700
Argentina,ARG,1985,100531220
Argentina,ARG,1986,104150060
Argentina,ARG,1987,114877224
Argentina,ARG,1988,121404740
Argentina,ARG,1989,117020424
Argentina,ARG,1990,112079090
Argentina,ARG,1991,117505740
Argentina,ARG,1992,121230584
Argentina,ARG,1993,117777490
Argentina,ARG,1994,118469420
Argentina,ARG,1995,125239784
Argentina,ARG,1996,131134840
Argentina,ARG,1997,136523740
Argentina,ARG,1998,139005000
Argentina,ARG,1999,147673550
Argentina,ARG,2000,142765220
Argentina,ARG,2001,134422270
Argentina,ARG,2002,124454620
Argentina,ARG,2003,133993820
Argentina,ARG,2004,156712420
Argentina,ARG,2005,161189180
Argentina,ARG,2006,174209920
Argentina,ARG,2007,173482060
Argentina,ARG,2008,187243460
Argentina,ARG,2009,178110960
Argentina,ARG,2010,185854340
Argentina,ARG,2011,189676100
Argentina,ARG,2012,191292110
Argentina,ARG,2013,189537740
Argentina,ARG,2014,188396530
Argentina,ARG,2015,191743840
Argentina,ARG,2016,189920450
Argentina,ARG,2017,186898880
Argentina,ARG,2018,180599310
Argentina,ARG,2019,178511620
Argentina,ARG,2020,166879580
Argentina,ARG,2021,189744130
Argentina,ARG,2022,192864430
Armenia,ARM,1830,40
Armenia,ARM,1831,49
Armenia,ARM,1832,32
Armenia,ARM,1833,40
Armenia,ARM,1850,250.99998
Armenia,ARM,1855,760
Armenia,ARM,1858,1068
Armenia,ARM,1859,1132
Armenia,ARM,1860,1496
Armenia,ARM,1861,1901
Armenia,ARM,1862,1715
Armenia,ARM,1863,1795
Armenia,ARM,1864,2014
Armenia,ARM,1865,1925
Armenia,ARM,1866,6082
Armenia,ARM,1867,6979
Armenia,ARM,1868,5807
Armenia,ARM,1869,7876.9995
Armenia,ARM,1870,8548
Armenia,ARM,1871,11541
Armenia,ARM,1872,11848
Armenia,ARM,1873,11120
Armenia,ARM,1874,13498
Armenia,ARM,1875,15536
Armenia,ARM,1876,19289
Armenia,ARM,1877,19685
Armenia,ARM,1878,25726
Armenia,ARM,1879,26397
Armenia,ARM,1880,30967
Armenia,ARM,1881,32616.998
Armenia,ARM,1882,34356
Armenia,ARM,1883,39103
Armenia,ARM,1884,39701
Armenia,ARM,1885,43244
Armenia,ARM,1886,44352
Armenia,ARM,1887,46932
Armenia,ARM,1888,48953
Armenia,ARM,1889,52868
Armenia,ARM,1890,59872
Armenia,ARM,1891,65921
Armenia,ARM,1892,69779
Armenia,ARM,1893,81789
Armenia,ARM,1894,83301
Armenia,ARM,1895,95715
Armenia,ARM,1896,97438
Armenia,ARM,1897,112658
Armenia,ARM,1898,126351
Armenia,ARM,1899,146577
Armenia,ARM,1900,166044
Armenia,ARM,1901,170468
Armenia,ARM,1902,164645
Armenia,ARM,1903,161054
Armenia,ARM,1904,179186
Armenia,ARM,1905,159946
Armenia,ARM,1906,182437
Armenia,ARM,1907,204346
Armenia,ARM,1908,205600
Armenia,ARM,1909,217035
Armenia,ARM,1910,212846
Armenia,ARM,1911,220675
Armenia,ARM,1912,249976
Armenia,ARM,1913,271553
Armenia,ARM,1914,245083
Armenia,ARM,1915,224953
Armenia,ARM,1916,239761
Armenia,ARM,1917,220658
Armenia,ARM,1918,88000
Armenia,ARM,1919,75165
Armenia,ARM,1920,68541
Armenia,ARM,1921,74332
Armenia,ARM,1922,90652
Armenia,ARM,1923,100139
Armenia,ARM,1924,119306
Armenia,ARM,1925,117754
Armenia,ARM,1926,170613
Armenia,ARM,1927,212118
Armenia,ARM,1928,232911
Armenia,ARM,1929,250873
Armenia,ARM,1930,342566
Armenia,ARM,1931,411900
Armenia,ARM,1932,463408
Armenia,ARM,1933,518652.97
Armenia,ARM,1934,626746
Armenia,ARM,1935,708371
Armenia,ARM,1936,810891
Armenia,ARM,1937,830097
Armenia,ARM,1938,876235
Armenia,ARM,1939,887024
Armenia,ARM,1940,1063548
Armenia,ARM,1941,934307
Armenia,ARM,1942,512575.97
Armenia,ARM,1943,534954
Armenia,ARM,1944,775782
Armenia,ARM,1945,817778
Armenia,ARM,1946,916521
Armenia,ARM,1947,1102404
Armenia,ARM,1948,1170827
Armenia,ARM,1949,1330324
Armenia,ARM,1950,1480408
Armenia,ARM,1951,1602728
Armenia,ARM,1952,1715952
Armenia,ARM,1953,1814823
Armenia,ARM,1954,1980267
Armenia,ARM,1955,2245192
Armenia,ARM,1956,2464119
Armenia,ARM,1957,2697317
Armenia,ARM,1958,2880624
Armenia,ARM,1959,3028572
Armenia,ARM,1960,3153863
Armenia,ARM,1961,3256154
Armenia,ARM,1962,3422601
Armenia,ARM,1963,3675326
Armenia,ARM,1964,3912899
Armenia,ARM,1965,4152766.2
Armenia,ARM,1966,4387287
Armenia,ARM,1967,4592712
Armenia,ARM,1968,4727059
Armenia,ARM,1969,4926960
Armenia,ARM,1970,5180804
Armenia,ARM,1971,5507856
Armenia,ARM,1972,5802025
Armenia,ARM,1973,6055597
Armenia,ARM,1974,6295421
Armenia,ARM,1975,6624855
Armenia,ARM,1976,6881780
Armenia,ARM,1977,7118719
Armenia,ARM,1978,7368149
Armenia,ARM,1979,7428925
Armenia,ARM,1980,7719751
Armenia,ARM,1981,7585534
Armenia,ARM,1982,7729933
Armenia,ARM,1983,7845646
Armenia,ARM,1984,7919893
Armenia,ARM,1985,8534360
Armenia,ARM,1986,8064167
Armenia,ARM,1987,8189549.5
Armenia,ARM,1988,9290236
Armenia,ARM,1989,9462471
Armenia,ARM,1990,8947546
Armenia,ARM,1991,7307800
Armenia,ARM,1992,5723698
Armenia,ARM,1993,2510247
Armenia,ARM,1994,2684702
Armenia,ARM,1995,3362694
Armenia,ARM,1996,2500312
Armenia,ARM,1997,3252761
Armenia,ARM,1998,3419094
Armenia,ARM,1999,3040204
Armenia,ARM,2000,3491407
Armenia,ARM,2001,3532701
Armenia,ARM,2002,3076793
Armenia,ARM,2003,3455560
Armenia,ARM,2004,3691197
Armenia,ARM,2005,4376169
Armenia,ARM,2006,4401590
Armenia,ARM,2007,5100210
Armenia,ARM,2008,5574790
Armenia,ARM,2009,4363332
Armenia,ARM,2010,4252750
Armenia,ARM,2011,4968878
Armenia,ARM,2012,5748252
Armenia,ARM,2013,5535004
Armenia,ARM,2014,5604113
Armenia,ARM,2015,5469323
Armenia,ARM,2016,5203013
Armenia,ARM,2017,5540153
Armenia,ARM,2018,5825786
Armenia,ARM,2019,6284110
Armenia,ARM,2020,6799022
Armenia,ARM,2021,7064143
Armenia,ARM,2022,6407760
Aruba,ABW,1926,33394
Aruba,ABW,1927,35759
Aruba,ABW,1928,82747
Aruba,ABW,1929,103410
Aruba,ABW,1930,134573
Aruba,ABW,1931,111780
Aruba,ABW,1932,109356
Aruba,ABW,1933,117021
Aruba,ABW,1934,129408
Aruba,ABW,1935,144989
Aruba,ABW,1936,157577
Aruba,ABW,1937,184002
Aruba,ABW,1938,199499
Aruba,ABW,1939,186174
Aruba,ABW,1940,150449
Aruba,ABW,1941,183348
Aruba,ABW,1942,106832
Aruba,ABW,1943,172546
Aruba,ABW,1944,216331
Aruba,ABW,1945,251360
Aruba,ABW,1946,281777
Aruba,ABW,1947,319338
Aruba,ABW,1948,327045
Aruba,ABW,1949,0
Aruba,ABW,1950,409579
Aruba,ABW,1951,645962
Aruba,ABW,1952,372977
Aruba,ABW,1953,431663
Aruba,ABW,1954,873142
Aruba,ABW,1955,722234
Aruba,ABW,1956,934078
Aruba,ABW,1957,637987
Aruba,ABW,1958,558852
Aruba,ABW,1959,719371
Aruba,ABW,1960,618561
Aruba,ABW,1961,645553
Aruba,ABW,1962,708942
Aruba,ABW,1963,679088
Aruba,ABW,1964,660275
Aruba,ABW,1965,592387
Aruba,ABW,1966,553944
Aruba,ABW,1967,682359
Aruba,ABW,1968,634510
Aruba,ABW,1969,830405
Aruba,ABW,1970,928761
Aruba,ABW,1971,808321
Aruba,ABW,1972,783783
Aruba,ABW,1973,869461
Aruba,ABW,1974,788077
Aruba,ABW,1975,570712
Aruba,ABW,1976,1219127
Aruba,ABW,1977,636760
Aruba,ABW,1978,542289
Aruba,ABW,1979,568871
Aruba,ABW,1980,585435
Aruba,ABW,1981,557625
Aruba,ABW,1982,623468
Aruba,ABW,1983,320425
Aruba,ABW,1984,800142
Aruba,ABW,1985,936532
Aruba,ABW,1986,179536
Aruba,ABW,1987,447008
Aruba,ABW,1988,611888
Aruba,ABW,1989,648528
Aruba,ABW,1990,487312
Aruba,ABW,1991,531280
Aruba,ABW,1992,538608
Aruba,ABW,1993,648528
Aruba,ABW,1994,659520
Aruba,ABW,1995,707152
Aruba,ABW,1996,725472
Aruba,ABW,1997,758448
Aruba,ABW,1998,806080
Aruba,ABW,1999,809744
Aruba,ABW,2000,2377936
Aruba,ABW,2001,2407248
Aruba,ABW,2002,2436560
Aruba,ABW,2003,2561136
Aruba,ABW,2004,2616096
Aruba,ABW,2005,2718688
Aruba,ABW,2006,2715024
Aruba,ABW,2007,2821280
Aruba,ABW,2008,2656400
Aruba,ABW,2009,2627088
Aruba,ABW,2010,2506176
Aruba,ABW,2011,2498848
Aruba,ABW,2012,1348352
Aruba,ABW,2013,861040
Aruba,ABW,2014,872032
Aruba,ABW,2015,897680
Aruba,ABW,2016,883024
Aruba,ABW,2017,890352
Aruba,ABW,2018,872032
Aruba,ABW,2019,890352
Aruba,ABW,2020,890352
Aruba,ABW,2021,857967
Aruba,ABW,2022,865874
Asia,,1750,0
Asia,,1751,0
Asia,,1752,0
Asia,,1753,0
Asia,,1754,0
Asia,,1755,0
Asia,,1756,0
Asia,,1757,0
Asia,,1758,0
Asia,,1759,0
Asia,,1760,0
Asia,,1761,0
Asia,,1762,0
Asia,,1763,0
Asia,,1764,0
Asia,,1765,0
Asia,,1766,0
Asia,,1767,0
Asia,,1768,0
Asia,,1769,0
Asia,,1770,0
Asia,,1771,0
Asia,,1772,0
Asia,,1773,0
Asia,,1774,0
Asia,,1775,0
Asia,,1776,0
Asia,,1777,0
Asia,,1778,0
Asia,,1779,0
Asia,,1780,0
Asia,,1781,0
Asia,,1782,0
Asia,,1783,0
Asia,,1784,0
Asia,,1785,0
Asia,,1786,0
Asia,,1787,0
Asia,,1788,0
Asia,,1789,0
Asia,,1790,0
Asia,,1791,0
Asia,,1792,0
Asia,,1793,0
Asia,,1794,0
Asia,,1795,0
Asia,,1796,0
Asia,,1797,0
Asia,,1798,0
Asia,,1799,0
Asia,,1800,0
Asia,,1801,0
Asia,,1802,0
Asia,,1803,0
Asia,,1804,0
Asia,,1805,0
Asia,,1806,0
Asia,,1807,0
Asia,,1808,0
Asia,,1809,0
Asia,,1810,0
Asia,,1811,0
Asia,,1812,0
Asia,,1813,0
Asia,,1814,0
Asia,,1815,0
Asia,,1816,0
Asia,,1817,0
Asia,,1818,0
Asia,,1819,0
Asia,,1820,0
Asia,,1821,0
Asia,,1822,0
Asia,,1823,0
Asia,,1824,0
Asia,,1825,0
Asia,,1826,0
Asia,,1827,0
Asia,,1828,0
Asia,,1829,0
Asia,,1830,2126
Asia,,1831,2553
Asia,,1832,1701
Asia,,1833,2126
Asia,,1834,0
Asia,,1835,0
Asia,,1836,0
Asia,,1837,0
Asia,,1838,0
Asia,,1839,0
Asia,,1840,0
Asia,,1841,0
Asia,,1842,0
Asia,,1843,0
Asia,,1844,0
Asia,,1845,0
Asia,,1846,0
Asia,,1847,0
Asia,,1848,0
Asia,,1849,0
Asia,,1850,13187
Asia,,1851,0
Asia,,1852,0
Asia,,1853,0
Asia,,1854,0
Asia,,1855,39987
Asia,,1856,0
Asia,,1857,0
Asia,,1858,450641
Asia,,1859,696040
Asia,,1860,730781
Asia,,1861,608614
Asia,,1862,650756
Asia,,1863,715165
Asia,,1864,694808
Asia,,1865,829874
Asia,,1866,1204999
Asia,,1867,636119
Asia,,1868,527105
Asia,,1869,747343
Asia,,1870,676755
Asia,,1871,899720
Asia,,1872,972686
Asia,,1873,930038
Asia,,1874,1633613
Asia,,1875,2702004
Asia,,1876,2808297
Asia,,1877,2890141
Asia,,1878,5458039
Asia,,1879,5671325
Asia,,1880,6189085
Asia,,1881,6348237
Asia,,1882,6876694
Asia,,1883,7604654
Asia,,1884,8188970
Asia,,1885,8536283
Asia,,1886,9111720
Asia,,1887,10535128
Asia,,1888,11715276
Asia,,1889,13780681
Asia,,1890,15084545
Asia,,1891,17201384
Asia,,1892,18272584
Asia,,1893,20411456
Asia,,1894,22746340
Asia,,1895,26302372
Asia,,1896,28028198
Asia,,1897,30485036
Asia,,1898,36486296
Asia,,1899,38644710
Asia,,1900,43998036
Asia,,1901,50358500
Asia,,1902,52400960
Asia,,1903,55056710
Asia,,1904,61901096
Asia,,1905,62997452
Asia,,1906,70275550
Asia,,1907,97189900
Asia,,1908,105978184
Asia,,1909,109197390
Asia,,1910,110769210
Asia,,1911,117750040
Asia,,1912,119763160
Asia,,1913,137350700
Asia,,1914,142861780
Asia,,1915,136647150
Asia,,1916,149888400
Asia,,1917,161983650
Asia,,1918,166873390
Asia,,1919,183556770
Asia,,1920,175426770
Asia,,1921,171794930
Asia,,1922,181275740
Asia,,1923,199207040
Asia,,1924,213276580
Asia,,1925,215441520
Asia,,1926,218809420
Asia,,1927,236791950
Asia,,1928,248391970
Asia,,1929,258343380
Asia,,1930,257919020
Asia,,1931,248672340
Asia,,1932,248757810
Asia,,1933,273053950
Asia,,1934,309595840
Asia,,1935,337246800
Asia,,1936,364124260
Asia,,1937,385461900
Asia,,1938,394693250
Asia,,1939,418811070
Asia,,1940,471755680
Asia,,1941,478348770
Asia,,1942,447379940
Asia,,1943,440089820
Asia,,1944,440538900
Asia,,1945,328069900
Asia,,1946,315584400
Asia,,1947,380350000
Asia,,1948,383931260
Asia,,1949,382588380
Asia,,1950,400538660
Asia,,1951,454912480
Asia,,1952,504556450
Asia,,1953,540103200
Asia,,1954,591870460
Asia,,1955,674600200
Asia,,1956,749081200
Asia,,1957,843316500
Asia,,1958,1137698600
Asia,,1959,1373387100
Asia,,1960,1538169200
Asia,,1961,1393016700
Asia,,1962,1342041900
Asia,,1963,1422549800
Asia,,1964,1506792300
Asia,,1965,1649219000
Asia,,1966,1796366200
Asia,,1967,1824324200
Asia,,1968,2015173600
Asia,,1969,2288600000
Asia,,1970,2695769600
Asia,,1971,2950089000
Asia,,1972,3120029000
Asia,,1973,3351352300
Asia,,1974,3410965200
Asia,,1975,3576356000
Asia,,1976,3801276000
Asia,,1977,4045921000
Asia,,1978,4227023400
Asia,,1979,4400641500
Asia,,1980,4395379700
Asia,,1981,4368962000
Asia,,1982,4518591000
Asia,,1983,4700642300
Asia,,1984,4974816000
Asia,,1985,5266013700
Asia,,1986,5492050000
Asia,,1987,5727687000
Asia,,1988,6189060000
Asia,,1989,6404369400
Asia,,1990,6608574500
Asia,,1991,7405573000
Asia,,1992,7248764400
Asia,,1993,7582536000
Asia,,1994,7937216500
Asia,,1995,8257986000
Asia,,1996,8596896000
Asia,,1997,8717279000
Asia,,1998,8473237000
Asia,,1999,8952734000
Asia,,2000,9328854000
Asia,,2001,9491190000
Asia,,2002,10012849000
Asia,,2003,11021268000
Asia,,2004,11680722000
Asia,,2005,12527827000
Asia,,2006,13389901000
Asia,,2007,14088936000
Asia,,2008,14828029000
Asia,,2009,15345886000
Asia,,2010,16496831000
Asia,,2011,17715628000
Asia,,2012,18400993000
Asia,,2013,18635370000
Asia,,2014,18959088000
Asia,,2015,19113157000
Asia,,2016,19244577000
Asia,,2017,19773784000
Asia,,2018,20401152000
Asia,,2019,20855636000
Asia,,2020,20519535000
Asia,,2021,21438681000
Asia,,2022,21772347000
Asia (GCP),,1850,13187.187
Asia (GCP),,1851,0
Asia (GCP),,1852,0
Asia (GCP),,1853,0
Asia (GCP),,1854,0
Asia (GCP),,1855,39986.953
Asia (GCP),,1856,0
Asia (GCP),,1857,0
Asia (GCP),,1858,450639.8
Asia (GCP),,1859,696039.75
Asia (GCP),,1860,730781.1
Asia (GCP),,1861,608613.6
Asia (GCP),,1862,650755
Asia (GCP),,1863,715164.1
Asia (GCP),,1864,694808.5
Asia (GCP),,1865,679650.8
Asia (GCP),,1866,996151.6
Asia (GCP),,1867,408951.66
Asia (GCP),,1868,351232.2
Asia (GCP),,1869,479871.47
Asia (GCP),,1870,519202.88
Asia (GCP),,1871,701863.56
Asia (GCP),,1872,727198.7
Asia (GCP),,1873,691878.2
Asia (GCP),,1874,1377132.6
Asia (GCP),,1875,2350260.2
Asia (GCP),,1876,2533497
Asia (GCP),,1877,2443132.8
Asia (GCP),,1878,5131943.5
Asia (GCP),,1879,5546748.5
Asia (GCP),,1880,6049853.5
Asia (GCP),,1881,6165035.5
Asia (GCP),,1882,6722805.5
Asia (GCP),,1883,7443438
Asia (GCP),,1884,8013098
Asia (GCP),,1885,8342091
Asia (GCP),,1886,8976152
Asia (GCP),,1887,10289639
Asia (GCP),,1888,11447805
Asia (GCP),,1889,13377641
Asia (GCP),,1890,14718145
Asia (GCP),,1891,16798342
Asia (GCP),,1892,17862216
Asia (GCP),,1893,19986434
Asia (GCP),,1894,22354290
Asia (GCP),,1895,25928644
Asia (GCP),,1896,27584854
Asia (GCP),,1897,30169932
Asia (GCP),,1898,35962348
Asia (GCP),,1899,37974200
Asia (GCP),,1900,42961124
Asia (GCP),,1901,49409520
Asia (GCP),,1902,51353056
Asia (GCP),,1903,53851260
Asia (GCP),,1904,60534420
Asia (GCP),,1905,61465896
Asia (GCP),,1906,68692700
Asia (GCP),,1907,95310270
Asia (GCP),,1908,104256104
Asia (GCP),,1909,107240824
Asia (GCP),,1910,108885910
Asia (GCP),,1911,115386750
Asia (GCP),,1912,117513464
Asia (GCP),,1913,134459800
Asia (GCP),,1914,140025840
Asia (GCP),,1915,134206930
Asia (GCP),,1916,147367570
Asia (GCP),,1917,158792300
Asia (GCP),,1918,162967550
Asia (GCP),,1919,178298910
Asia (GCP),,1920,168586080
Asia (GCP),,1921,163697490
Asia (GCP),,1922,171038530
Asia (GCP),,1923,186155870
Asia (GCP),,1924,197319870
Asia (GCP),,1925,198872910
Asia (GCP),,1926,200742240
Asia (GCP),,1927,216672930
Asia (GCP),,1928,227298540
Asia (GCP),,1929,237400210
Asia (GCP),,1930,235023260
Asia (GCP),,1931,226396020
Asia (GCP),,1932,224221060
Asia (GCP),,1933,245846320
Asia (GCP),,1934,277244060
Asia (GCP),,1935,301561200
Asia (GCP),,1936,324793120
Asia (GCP),,1937,339800000
Asia (GCP),,1938,348511000
